concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,category
40868883,Budesonide 0.000011 MG/MG Dry Powder Inhaler Box of 200,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2066845,2017-08-24,2099-12-31,NA,ICS
40868889,Budesonide 0.02 MG/ML Dry Powder Inhaler Box of 200,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2066851,2017-08-24,2099-12-31,NA,ICS
40868890,Budesonide 0.4 MG Dry Powder Inhaler Box of 2,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2066852,2017-08-24,2099-12-31,NA,ICS
40869109,Beclomethasone 0.01 MG/ML Nasal Spray Box of 80,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2067071,2017-08-24,2099-12-31,NA,ICS
40869112,Beclomethasone 0.1 MG Metered Dose Inhaler Box of 200,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2067074,2017-08-24,2099-12-31,NA,ICS
40870924,Theophylline 125 MG Extended Release Oral Capsule [Theo Ct],Drug,RxNorm Extension,Branded Drug,S,OMOP2068886,2017-08-24,2099-12-31,NA,theophylline
40870925,Theophylline 135 MG Extended Release Oral Tablet [Euphyllin] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068887,2017-08-24,2099-12-31,NA,theophylline
40870926,Theophylline 2.6 MG/ML Oral Solution [Solosin],Drug,RxNorm Extension,Branded Drug,S,OMOP2068888,2017-08-24,2099-12-31,NA,theophylline
40870927,Theophylline 5.33 MG/ML Oral Solution [Afonilum] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068889,2017-08-24,2099-12-31,NA,theophylline
40870928,Theophylline 40 MG/ML Injectable Solution [Afpred] Box of 12,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068890,2017-08-24,2099-12-31,NA,theophylline
40870929,Theophylline 1 MG/ML Oral Solution [Solosin],Drug,RxNorm Extension,Branded Drug,S,OMOP2068891,2017-08-24,2099-12-31,NA,theophylline
40870932,Theophylline 400 MG Extended Release Oral Capsule [Theophyllard] Box of 400,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068894,2017-08-24,2099-12-31,NA,theophylline
40870933,Theophylline 400 MG Extended Release Oral Capsule [Aerobin] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068895,2017-08-24,2099-12-31,NA,theophylline
40870934,Theophylline 400 MG Oral Tablet [Uniphyllin Continus] Box of 500,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068896,2017-08-24,2099-12-31,NA,theophylline
40870935,Theophylline 400 MG Oral Tablet [Uniphyllin Continus] Box of 400,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068897,2017-08-24,2099-12-31,NA,theophylline
40870936,Theophylline 4 MG/ML Injectable Solution [Euphylong] Box of 10,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068898,2017-08-24,2099-12-31,NA,theophylline
40870937,Theophylline 20 MG/ML Injectable Solution [Euphylong] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068899,2017-08-24,2099-12-31,NA,theophylline
40870938,Theophylline 20 MG/ML Injectable Solution [Euphyllin] Box of 1000,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068900,2017-08-24,2099-12-31,NA,theophylline
40870939,Theophylline 20 MG/ML Injectable Solution [Afonilum] Box of 5,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068901,2017-08-24,2099-12-31,NA,theophylline
40870940,Theophylline 20 MG/ML Injectable Solution [Aerobin] Box of 5,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068902,2017-08-24,2099-12-31,NA,theophylline
40870941,Theophylline 250 MG Oral Tablet [Theophyllard] Box of 400,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068903,2017-08-24,2099-12-31,NA,theophylline
40870942,Theophylline 300 MG Extended Release Oral Capsule [Unilair],Drug,RxNorm Extension,Branded Drug,S,OMOP2068904,2017-08-24,2099-12-31,NA,theophylline
40870943,Theophylline 300 MG Extended Release Oral Capsule [Theophyllin Merck] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068905,2017-08-24,2099-12-31,NA,theophylline
40870944,Theophylline 300 MG Oral Tablet [Tromphyllin Retard 300] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068906,2017-08-24,2099-12-31,NA,theophylline
40870945,Theophylline 300 MG Extended Release Oral Tablet [Theospirex],Drug,RxNorm Extension,Branded Drug,S,OMOP2068907,2017-08-24,2099-12-31,NA,theophylline
40870946,Theophylline 300 MG Extended Release Oral Tablet [Theophyllin Aristo] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068908,2017-08-24,2099-12-31,NA,theophylline
40870947,Theophylline 300 MG Extended Release Oral Tablet [Perasthman],Drug,RxNorm Extension,Branded Drug,S,OMOP2068909,2017-08-24,2099-12-31,NA,theophylline
40870948,Theophylline 300 MG Extended Release Oral Tablet [Ditenate],Drug,RxNorm Extension,Branded Drug,S,OMOP2068910,2017-08-24,2099-12-31,NA,theophylline
40870949,Theophylline 41.6 MG/ML Injectable Solution [Solosin] Box of 25,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068911,2017-08-24,2099-12-31,NA,theophylline
40870950,Theophylline 41.6 MG/ML Injectable Solution [Solosin] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068912,2017-08-24,2099-12-31,NA,theophylline
40870951,Theophylline 250 MG Oral Tablet [Solosin] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068913,2017-08-24,2099-12-31,NA,theophylline
40870952,Theophylline 270 MG Extended Release Oral Tablet [Solosin] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068914,2017-08-24,2099-12-31,NA,theophylline
40870953,Theophylline 600 MG Oral Tablet [Tromphyllin Retard 600] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068915,2017-08-24,2099-12-31,NA,theophylline
40870954,Theophylline 600 MG Oral Tablet [Tromphyllin Retard 300] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068916,2017-08-24,2099-12-31,NA,theophylline
40870955,Theophylline 600 MG Extended Release Oral Tablet [Tromphyllin Retard 300] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068917,2017-08-24,2099-12-31,NA,theophylline
40870956,Theophylline 250 MG Extended Release Oral Capsule [Theophyllin Aristo] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068918,2017-08-24,2099-12-31,NA,theophylline
40870957,Theophylline 250 MG Extended Release Oral Capsule [Duraphyllin] Box of 500,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068919,2017-08-24,2099-12-31,NA,theophylline
40870958,Theophylline 73 MG Oral Tablet [Euphyllin] Box of 400,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068920,2017-08-24,2099-12-31,NA,theophylline
40870959,Theophylline 200 MG Extended Release Oral Capsule [Theophyllard] Box of 1600,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068921,2017-08-24,2099-12-31,NA,theophylline
40870960,Theophylline 200 MG Extended Release Oral Capsule [Pulmotractan] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068922,2017-08-24,2099-12-31,NA,theophylline
40870961,Theophylline 200 MG Extended Release Oral Capsule [Bronchoretard] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068923,2017-08-24,2099-12-31,NA,theophylline
40871011,Terbutaline 2.5 MG Oral Tablet [Bricanyl] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068973,2017-08-24,2099-12-31,NA,SABA
40871012,Terbutaline 2.5 MG Oral Tablet [Asthmoprotect] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068974,2017-08-24,2099-12-31,NA,SABA
40871014,Terbutaline 7.5 MG Extended Release Oral Capsule [TERBUTALINE SANDOZ] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068976,2017-08-24,2099-12-31,NA,SABA
40871015,Terbutaline 7.5 MG Extended Release Oral Capsule [Terbutalin Ratiopharm] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068977,2017-08-24,2099-12-31,NA,SABA
40871016,Terbutaline 7.5 MG Extended Release Oral Capsule [Terbutalin Al] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068978,2017-08-24,2099-12-31,NA,SABA
40871017,Terbutaline 7.5 MG Extended Release Oral Capsule [Contimit] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068979,2017-08-24,2099-12-31,NA,SABA
40871018,Terbutaline 7.5 MG Extended Release Oral Capsule [Asthmo Kranit],Drug,RxNorm Extension,Branded Drug,S,OMOP2068980,2017-08-24,2099-12-31,NA,SABA
40871019,Terbutaline 7.5 MG Oral Tablet [Bricanyl] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2068981,2017-08-24,2099-12-31,NA,SABA
40871661,salmeterol 0.0363 MG Dry Powder Inhaler [Serevent],Drug,RxNorm Extension,Branded Drug,S,OMOP2069623,2017-08-24,2099-12-31,NA,LABA
40871662,salmeterol 0.0363 MG/ACTUAT Dry Powder Inhaler [Aeromax],Drug,RxNorm Extension,Branded Drug,S,OMOP2069624,2017-08-24,2099-12-31,NA,LABA
40871663,salmeterol 0.025 MG Dry Powder Inhaler [Serevent],Drug,RxNorm Extension,Branded Drug,S,OMOP2069625,2017-08-24,2099-12-31,NA,LABA
40871682,Albuterol 20 MG Dry Powder Inhaler [Sultanol],Drug,RxNorm Extension,Branded Drug,S,OMOP2069644,2017-08-24,2099-12-31,NA,SABA
40871683,Albuterol 20 MG Dry Powder Inhaler [Apsomol] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069645,2017-08-24,2099-12-31,NA,SABA
40871693,Albuterol 0.2 MG Dry Powder Inhaler [CYCLO] Box of 200,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069655,2017-08-24,2099-12-31,NA,SABA
40871695,Albuterol 0.4 MG Dry Powder Inhaler [Sultanol] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069657,2017-08-24,2099-12-31,NA,SABA
40871696,Albuterol 0.12 MG/ACTUAT Dry Powder Inhaler [Apsomol],Drug,RxNorm Extension,Branded Drug,S,OMOP2069658,2017-08-24,2099-12-31,NA,SABA
40871697,Albuterol 2 MG Oral Tablet [Sultanol] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069659,2017-08-24,2099-12-31,NA,SABA
40871699,Albuterol 0.1 MG Dry Powder Inhaler [Salbulair],Drug,RxNorm Extension,Branded Drug,S,OMOP2069661,2017-08-24,2099-12-31,NA,SABA
40871700,Albuterol 0.1 MG Dry Powder Inhaler [Salbu],Drug,RxNorm Extension,Branded Drug,S,OMOP2069662,2017-08-24,2099-12-31,NA,SABA
40871703,Albuterol 8 MG Oral Tablet [Volmac] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069665,2017-08-24,2099-12-31,NA,SABA
40871704,Albuterol 8 MG Extended Release Oral Tablet [Sultanol] Box of 400,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069666,2017-08-24,2099-12-31,NA,SABA
40871705,Albuterol 8 MG Extended Release Oral Tablet [Sultanol],Drug,RxNorm Extension,Branded Drug,S,OMOP2069667,2017-08-24,2099-12-31,NA,SABA
40871707,Albuterol 4 MG Oral Tablet [Salmundin] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069669,2017-08-24,2099-12-31,NA,SABA
40871708,Albuterol 4 MG Oral Tablet [Salmundin] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069670,2017-08-24,2099-12-31,NA,SABA
40871709,Albuterol 4 MG Oral Tablet [Sultanol] Box of 800,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069671,2017-08-24,2099-12-31,NA,SABA
40871710,Albuterol 4 MG Oral Tablet [Sultanol] Box of 400,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069672,2017-08-24,2099-12-31,NA,SABA
40871711,Albuterol 4 MG Oral Tablet [Sultanol] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069673,2017-08-24,2099-12-31,NA,SABA
40871714,Albuterol 0.12 MG Dry Powder Inhaler [Salbuhexal] Box of 200,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2069676,2017-08-24,2099-12-31,NA,SABA
40871715,Albuterol 0.0000417 MG/MG Dry Powder Inhaler [Salbuhexal],Drug,RxNorm Extension,Branded Drug,S,OMOP2069677,2017-08-24,2099-12-31,NA,SABA
40871719,Albuterol 0.5 MG/ML Injectable Solution [Salbuhexal],Drug,RxNorm Extension,Branded Drug,S,OMOP2069681,2017-08-24,2099-12-31,NA,SABA
40874308,montelukast 10 MG Oral Tablet [Monkasta] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072270,2017-08-24,2099-12-31,NA,LTRA
40874310,montelukast 10 MG Oral Tablet [Lukastang] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072272,2017-08-24,2099-12-31,NA,LTRA
40874311,montelukast 10 MG Oral Tablet [Montelukast Glenmark] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072273,2017-08-24,2099-12-31,NA,LTRA
40874314,montelukast 10 MG Oral Tablet [Montelukast Aurobi] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072276,2017-08-24,2099-12-31,NA,LTRA
40874318,montelukast 10 MG Oral Tablet [Monkasta] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072280,2017-08-24,2099-12-31,NA,LTRA
40874320,montelukast 4 MG Chewable Tablet [Montelukast Stada] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072282,2017-08-24,2099-12-31,NA,LTRA
40874321,montelukast 4 MG Chewable Tablet [Montelukast 1a Pharma] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072283,2017-08-24,2099-12-31,NA,LTRA
40874327,montelukast 5 MG Chewable Tablet [Montelukast Ratiopharm] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072289,2017-08-24,2099-12-31,NA,LTRA
40874328,montelukast 5 MG Chewable Tablet [Montelukast Glenmark] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072290,2017-08-24,2099-12-31,NA,LTRA
40874329,montelukast 5 MG Chewable Tablet [Montelukast Fair Med] Box of 50,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072291,2017-08-24,2099-12-31,NA,LTRA
40874330,montelukast 5 MG Chewable Tablet [Montelukast Fair Med] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072292,2017-08-24,2099-12-31,NA,LTRA
40874331,montelukast 5 MG Chewable Tablet [Montelukast Biomo],Drug,RxNorm Extension,Branded Drug,S,OMOP2072293,2017-08-24,2099-12-31,NA,LTRA
40874332,montelukast 5 MG Chewable Tablet [Montelukast Abz] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072294,2017-08-24,2099-12-31,NA,LTRA
40874333,montelukast 5 MG Chewable Tablet [Montelukast Abz] Box of 20,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072295,2017-08-24,2099-12-31,NA,LTRA
40874334,montelukast 5 MG Chewable Tablet [Montelukast 1a Pharma] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2072296,2017-08-24,2099-12-31,NA,LTRA
40877141,fluticasone 0.11 MG/ACTUAT / salmeterol 0.0363 MG/ACTUAT Dry Powder Inhaler [Airflusal] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075103,2017-08-24,2099-12-31,NA,combo
40877143,fluticasone 0.25 MG/ACTUAT / salmeterol 0.036 MG/ACTUAT Dry Powder Inhaler [Seretide] Box of 120,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075105,2017-08-24,2099-12-31,NA,combo
40877144,fluticasone 0.25 MG/ACTUAT / salmeterol 0.0363 MG/ACTUAT Dry Powder Inhaler [Airflusal] Box of 3,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075106,2017-08-24,2099-12-31,NA,combo
40877149,fluticasone 0.1 MG Dry Powder Inhaler [Atemur],Drug,RxNorm Extension,Branded Drug,S,OMOP2075111,2017-08-24,2099-12-31,NA,ICS
40877154,fluticasone 0.25 MG Dry Powder Inhaler [Flutide] Box of 10,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075116,2017-08-24,2099-12-31,NA,ICS
40877155,fluticasone 0.25 MG Dry Powder Inhaler [Atemur] Box of 2,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075117,2017-08-24,2099-12-31,NA,ICS
40877156,fluticasone 0.5 MG Dry Powder Inhaler [Flixotide] Box of 2,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075118,2017-08-24,2099-12-31,NA,ICS
40877157,fluticasone 30 MG Dry Powder Inhaler [Flutide] Box of 2,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075119,2017-08-24,2099-12-31,NA,ICS
40877158,fluticasone 30 MG Dry Powder Inhaler [Flutide] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2075120,2017-08-24,2099-12-31,NA,ICS
40879561,Theophylline 20 MG/ML Injectable Solution [Euspirax] Box of 3,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2077523,2017-08-24,2099-12-31,NA,theophylline
40879563,Theophylline 600 MG Oral Tablet [Euspirax],Drug,RxNorm Extension,Branded Drug,S,OMOP2077525,2017-08-24,2099-12-31,NA,theophylline
40879564,Theophylline 200 MG Oral Tablet [Euspirax],Drug,RxNorm Extension,Branded Drug,S,OMOP2077526,2017-08-24,2099-12-31,NA,theophylline
40880488,Budesonide 0.2 MG Dry Powder Inhaler [Budes] Box of 200,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078450,2017-08-24,2099-12-31,NA,ICS
40880492,Budesonide 0.2 MG Dry Powder Inhaler [Pulmicort] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078454,2017-08-24,2099-12-31,NA,ICS
40880494,Budesonide 0.2 MG Dry Powder Inhaler [Budes] Box of 3,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078456,2017-08-24,2099-12-31,NA,ICS
40880495,Budesonide 0.2 MG Dry Powder Inhaler [Budes],Drug,RxNorm Extension,Branded Drug,S,OMOP2078457,2017-08-24,2099-12-31,NA,ICS
40880496,Budesonide 0.2 MG Dry Powder Inhaler [Benosid] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078458,2017-08-24,2099-12-31,NA,ICS
40880497,Budesonide 0.2 MG Dry Powder Inhaler [Budesonid Ct],Drug,RxNorm Extension,Branded Drug,S,OMOP2078459,2017-08-24,2099-12-31,NA,ICS
40880499,Budesonide 0.4 MG Dry Powder Inhaler [Novopulmon] Box of 1,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078461,2017-08-24,2099-12-31,NA,ICS
40880501,Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Budiair] Box of 200,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078463,2017-08-24,2099-12-31,NA,ICS
40880504,Budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Novopulmon],Drug,RxNorm Extension,Branded Drug,S,OMOP2078466,2017-08-24,2099-12-31,NA,ICS
40880508,Budesonide 0.8 MG Dry Powder Inhaler [Cyclo Bude] Box of 100,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078470,2017-08-24,2099-12-31,NA,ICS
40880513,Budesonide 0.2 MG Dry Powder Inhaler [Miflonide] Box of 180,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078475,2017-08-24,2099-12-31,NA,ICS
40880516,Budesonide 0.25 MG/ML Inhalant Solution [Budenobronch] Box of 60,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078478,2017-08-24,2099-12-31,NA,ICS
40880923,Beclomethasone 0.05 MG Metered Dose Inhaler [AeroBec] Box of 200,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078885,2017-08-24,2099-12-31,NA,ICS
40880925,Beclomethasone 0.4 MG/ML Nasal Spray [Beclometason Ratiopharm],Drug,RxNorm Extension,Branded Drug,S,OMOP2078887,2017-08-24,2099-12-31,NA,ICS
40880932,Beclomethasone 0.00000714 MG/MG Nasal Spray [Beconase],Drug,RxNorm Extension,Branded Drug,S,OMOP2078894,2017-08-24,2099-12-31,NA,ICS
40880933,Beclomethasone 0.00143 MG/MG Nasal Spray [Beconase],Drug,RxNorm Extension,Branded Drug,S,OMOP2078895,2017-08-24,2099-12-31,NA,ICS
40880937,Beclomethasone 0.05 MG Metered Dose Inhaler [Ventolair],Drug,RxNorm Extension,Branded Drug,S,OMOP2078899,2017-08-24,2099-12-31,NA,ICS
40880940,Beclomethasone 0.1 MG Metered Dose Inhaler [Qvar] Box of 200,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2078902,2017-08-24,2099-12-31,NA,ICS
40882766,Theophylline 100 MG Extended Release Oral Capsule [Bronchoretard] Box of 100 by Astellas,Drug,RxNorm Extension,Marketed Product,S,OMOP2080728,2017-08-24,2099-12-31,NA,theophylline
40882767,Theophylline 125 MG Extended Release Oral Capsule [Afonilum] Box of 50 by Mylan,Drug,RxNorm Extension,Marketed Product,S,OMOP2080729,2017-08-24,2099-12-31,NA,theophylline
40882768,Theophylline 400 MG Extended Release Oral Capsule [Duraphyllin] Box of 100 by Mylan,Drug,RxNorm Extension,Marketed Product,S,OMOP2080730,2017-08-24,2099-12-31,NA,theophylline
40882769,Theophylline 400 MG Extended Release Oral Capsule [Duraphyllin] Box of 50 by Mylan,Drug,RxNorm Extension,Marketed Product,S,OMOP2080731,2017-08-24,2099-12-31,NA,theophylline
40882770,Theophylline 400 MG Extended Release Oral Tablet [Uniphyllin Continus] Box of 100 by Mtk,Drug,RxNorm Extension,Marketed Product,S,OMOP2080732,2017-08-24,2099-12-31,NA,theophylline
40882771,Theophylline 400 MG Extended Release Oral Tablet [Uniphyllin Continus] Box of 100 by Kohlpharma,Drug,RxNorm Extension,Marketed Product,S,OMOP2080733,2017-08-24,2099-12-31,NA,theophylline
40882772,Theophylline 400 MG Oral Tablet [Uniphyllin Continus] Box of 20 by Mundipharma,Drug,RxNorm Extension,Marketed Product,S,OMOP2080734,2017-08-24,2099-12-31,NA,theophylline
40882773,Theophylline 400 MG Extended Release Oral Tablet [Uniphyllin Continus] Box of 20 by Eurim-Pharm,Drug,RxNorm Extension,Marketed Product,S,OMOP2080735,2017-08-24,2099-12-31,NA,theophylline
40882774,Theophylline 400 MG Oral Tablet [Euphylong] Box of 10 by Takeda,Drug,RxNorm Extension,Marketed Product,S,OMOP2080736,2017-08-24,2099-12-31,NA,theophylline
40882775,Theophylline 500 MG Extended Release Oral Capsule Box of 100 by Mtk,Drug,RxNorm Extension,Marketed Product,S,OMOP2080737,2017-08-24,2099-12-31,NA,theophylline
40882776,Theophylline 500 MG Extended Release Oral Capsule Box of 50 by Mtk,Drug,RxNorm Extension,Marketed Product,S,OMOP2080738,2017-08-24,2099-12-31,NA,theophylline
40882777,Theophylline 500 MG Extended Release Oral Capsule Box of 20 by Emra-Med,Drug,RxNorm Extension,Marketed Product,S,OMOP2080739,2017-08-24,2099-12-31,NA,theophylline
40882778,Theophylline 300 MG Extended Release Oral Capsule [Flui Theophyllin] Box of 50 by Zambon,Drug,RxNorm Extension,Marketed Product,S,OMOP2080740,2017-08-24,2099-12-31,NA,theophylline
40882779,Theophylline 300 MG Extended Release Oral Tablet [Uniphyllin Continus] Box of 100 by Mtk,Drug,RxNorm Extension,Marketed Product,S,OMOP2080741,2017-08-24,2099-12-31,NA,theophylline
40882780,Theophylline 300 MG Oral Tablet [Uniphyllin Continus] Box of 20 by Mundipharma,Drug,RxNorm Extension,Marketed Product,S,OMOP2080742,2017-08-24,2099-12-31,NA,theophylline
40882781,Theophylline 270 MG Extended Release Oral Tablet [Solosin] Box of 100 by Sanofi,Drug,RxNorm Extension,Marketed Product,S,OMOP2080743,2017-08-24,2099-12-31,NA,theophylline
40882782,Theophylline 270 MG Extended Release Oral Tablet [Solosin] Box of 50 by Sanofi,Drug,RxNorm Extension,Marketed Product,S,OMOP2080744,2017-08-24,2099-12-31,NA,theophylline
40882783,Theophylline 600 MG Extended Release Oral Tablet [Uniphyllin Continus] Box of 100 by Orifarm Leverkus,Drug,RxNorm Extension,Marketed Product,S,OMOP2080745,2017-08-24,2099-12-31,NA,theophylline
40882784,Theophylline 600 MG Extended Release Oral Tablet [Uniphyllin Continus] Box of 100 by Eurim-Pharm,Drug,RxNorm Extension,Marketed Product,S,OMOP2080746,2017-08-24,2099-12-31,NA,theophylline
